"ccpp_ubigeo","ccpp_name","type","variable","day","value"
"1111111111","todos","station","rain_rate",2023-12-20,0.187777777777778
"1111111111","todos","station","rain_rate",2023-12-21,4.26125
"1111111111","todos","station","rain_rate",2023-12-22,0.957638888888889
"1111111111","todos","station","rain_rate",2023-12-23,0.999074074074074
"1111111111","todos","station","rain_rate",2023-12-24,0.795833333333333
"1111111111","todos","station","rain_rate",2023-12-25,0.577430555555556
"1111111111","todos","station","rain_rate",2023-12-26,3.10648148148148
"1111111111","todos","station","rain_rate",2023-12-27,1.05886914011914
"1111111111","todos","station","rain_rate",2023-12-28,0.122453703703704
"1111111111","todos","station","rain_rate",2023-12-29,0
"1111111111","todos","station","rain_rate",2023-12-30,0
"1111111111","todos","station","rain_rate",2023-12-31,0.408520800730308
"1111111111","todos","station","rain_rate",2024-01-01,0.897962602680502
"1111111111","todos","station","rain_rate",2024-01-02,0.225642065423087
"1111111111","todos","station","rain_rate",2024-01-03,0.648263888888889
"1111111111","todos","station","rain_rate",2024-01-04,0
"1111111111","todos","station","rain_rate",2024-01-05,0
"1111111111","todos","station","rain_rate",2024-01-06,0
"1111111111","todos","station","rain_rate",2024-01-07,1.58865740740741
"1111111111","todos","station","rain_rate",2024-01-08,2.40903993731085
"1111111111","todos","station","rain_rate",2024-01-09,1.29810173232858
"1111111111","todos","station","rain_rate",2024-01-10,1.28347222222222
"1111111111","todos","station","rain_rate",2024-01-11,1.4625
"1111111111","todos","station","rain_rate",2024-01-12,3.44069444444444
"1111111111","todos","station","rain_rate",2024-01-13,0.186388888888889
"1111111111","todos","station","rain_rate",2024-01-14,0
"1111111111","todos","station","rain_rate",2024-01-15,0.803888888888889
"1111111111","todos","station","rain_rate",2024-01-16,4.53580909411067
"1111111111","todos","station","rain_rate",2024-01-17,3.83310185185185
"1111111111","todos","station","rain_rate",2024-01-18,0.940509259259259
"1111111111","todos","station","rain_rate",2024-01-19,0.0458333333333333
"1111111111","todos","station","rain_rate",2024-01-20,1.50127314814815
"1111111111","todos","station","rain_rate",2024-01-21,2.24027777777778
"1111111111","todos","station","rain_rate",2024-01-22,2.29780092592593
"1111111111","todos","station","rain_rate",2024-01-23,3.47225239587837
"1111111111","todos","station","rain_rate",2024-01-24,0.194892782496176
"1111111111","todos","station","rain_rate",2024-01-25,1.78470096504956
"1111111111","todos","station","rain_rate",2024-01-26,0.00613425925925926
"1111111111","todos","station","rain_rate",2024-01-27,1.34675925925926
"1111111111","todos","station","rain_rate",2024-01-28,0.0350694444444444
"1111111111","todos","station","rain_rate",2024-01-29,0
"1111111111","todos","station","rain_rate",2024-01-30,1.55648148148148
"1111111111","todos","station","rain_rate",2024-01-31,1.79279799325837
"1111111111","todos","station","rain_rate",2024-02-01,0
"1111111111","todos","station","rain_rate",2024-02-02,0.242824074074074
"1111111111","todos","station","rain_rate",2024-02-03,0.243402777777778
"1111111111","todos","station","rain_rate",2024-02-04,0.446875
"1111111111","todos","station","rain_rate",2024-02-05,3.85729166666667
"1111111111","todos","station","rain_rate",2024-02-06,0.846850987398187
"1111111111","todos","station","rain_rate",2024-02-07,0.757069839119201
"1111111111","todos","station","rain_rate",2024-02-08,0.914930555555555
"1111111111","todos","station","rain_rate",2024-02-09,0.27962962962963
"1111111111","todos","station","rain_rate",2024-02-10,0.584143518518519
"1111111111","todos","station","rain_rate",2024-02-11,5.15648148148148
"1111111111","todos","station","rain_rate",2024-02-12,0.496990740740741
"1111111111","todos","station","rain_rate",2024-02-13,1.01418010752688
"1111111111","todos","station","rain_rate",2024-02-14,8.27805555555556
"1111111111","todos","station","rain_rate",2024-02-15,7.6290753968254
"1111111111","todos","station","rain_rate",2024-02-16,2.43859924668849
"1111111111","todos","station","rain_rate",2024-02-17,0.00277777777777778
"1111111111","todos","station","rain_rate",2024-02-18,4.59986111111111
"1111111111","todos","station","rain_rate",2024-02-19,0.626378122308355
"1111111111","todos","station","rain_rate",2024-02-20,0.0100694444444444
"1111111111","todos","station","rain_rate",2024-02-21,0
"1111111111","todos","station","rain_rate",2024-02-22,0
"1111111111","todos","station","rain_rate",2024-02-23,0
"1111111111","todos","station","rain_rate",2024-02-24,1.11622931006227
"1111111111","todos","station","rain_rate",2024-02-25,0
"1111111111","todos","station","rain_rate",2024-02-26,0
"1111111111","todos","station","rain_rate",2024-02-27,5.9075787037037
"1111111111","todos","station","rain_rate",2024-02-28,1.3244212962963
"1111111111","todos","station","rain_rate",2024-02-29,0.249189814814815
"1111111111","todos","station","rain_rate",2024-03-01,0.883636420954028
"1111111111","todos","station","rain_rate",2024-03-02,0.0368055555555556
"1111111111","todos","station","rain_rate",2024-03-03,0
"1111111111","todos","station","rain_rate",2024-03-04,0
"1111111111","todos","station","rain_rate",2024-03-05,0
"1111111111","todos","station","rain_rate",2024-03-06,1.51944444444444
"1111111111","todos","station","rain_rate",2024-03-07,0.275555555555556
"1111111111","todos","station","rain_rate",2024-03-08,1.9784216875326
"1111111111","todos","station","rain_rate",2024-03-09,1.65708122895623
"1111111111","todos","station","rain_rate",2024-03-10,1.21053240740741
"1111111111","todos","station","rain_rate",2024-03-11,0.175555555555556
"1111111111","todos","station","rain_rate",2024-03-12,0.923611111111111
"1111111111","todos","station","rain_rate",2024-03-13,0
"1111111111","todos","station","rain_rate",2024-03-14,0.296296296296296
"1111111111","todos","station","rain_rate",2024-03-15,11.0086111111111
"1111111111","todos","station","rain_rate",2024-03-16,0
"1111111111","todos","station","rain_rate",2024-03-17,0.0430972222222222
"1111111111","todos","station","rain_rate",2024-03-18,0.3311781886388
"1111111111","todos","station","rain_rate",2024-03-19,0.427873702983139
"1111111111","todos","station","rain_rate",2024-03-20,0.0256790985593517
"1111111111","todos","station","rain_rate",2024-03-21,0
"1111111111","todos","station","rain_rate",2024-03-22,2.57638888888889
"1111111111","todos","station","rain_rate",2024-03-23,0.0127777777777778
"1111111111","todos","station","rain_rate",2024-03-24,0
"1111111111","todos","station","rain_rate",2024-03-25,0
"1111111111","todos","station","rain_rate",2024-03-26,0.463480392156863
"1111111111","todos","station","rain_rate",2024-03-27,0
"1111111111","todos","station","rain_rate",2024-03-28,0.0216666666666667
"1111111111","todos","station","rain_rate",2024-03-29,4.28611111111111
"1111111111","todos","station","rain_rate",2024-03-30,0.272361111111111
"1111111111","todos","station","rain_rate",2024-03-31,1.30902777777778
"1111111111","todos","station","rain_rate",2024-04-01,0.245486111111111
"1111111111","todos","station","rain_rate",2024-04-02,0.0538194444444444
"1111111111","todos","station","rain_rate",2024-04-03,2.40283564814815
"1111111111","todos","station","rain_rate",2024-04-04,0
"1111111111","todos","station","rain_rate",2024-04-05,4.38136574074074
"1111111111","todos","station","rain_rate",2024-04-06,0.0447337962962963
"1111111111","todos","station","rain_rate",2024-04-07,0.731770833333333
"1111111111","todos","station","rain_rate",2024-04-08,0.774537037037037
"1111111111","todos","station","rain_rate",2024-04-09,0.0121527777777778
"1111111111","todos","station","rain_rate",2024-04-10,0.85553229252826
"1111111111","todos","station","rain_rate",2024-04-11,0
"1111111111","todos","station","rain_rate",2024-04-12,0
"1111111111","todos","station","rain_rate",2024-04-13,1.7075
"1111111111","todos","station","rain_rate",2024-04-14,0.126954156954157
"1111111111","todos","station","rain_rate",2024-04-15,0.82125
"1111111111","todos","station","rain_rate",2024-04-16,0.0719444444444444
"1111111111","todos","station","rain_rate",2024-04-17,0.105972222222222
"1111111111","todos","station","rain_rate",2024-04-18,7.05347222222222
"1111111111","todos","station","rain_rate",2024-04-19,2.17503486842105
"1111111111","todos","station","rain_rate",2024-04-20,2.20569444444444
"1111111111","todos","station","rain_rate",2024-04-21,0
"1111111111","todos","station","rain_rate",2024-04-22,5.82347222222222
"1111111111","todos","station","rain_rate",2024-04-23,0.890319710902692
"1111111111","todos","station","rain_rate",2024-04-24,0
"1111111111","todos","station","rain_rate",2024-04-25,0.365277777777778
"1111111111","todos","station","rain_rate",2024-04-26,0.459305555555556
"1111111111","todos","station","rain_rate",2024-04-27,3.9325
"1111111111","todos","station","rain_rate",2024-04-28,0.0822222222222222
"1111111111","todos","station","rain_rate",2024-04-29,0
"1111111111","todos","station","rain_rate",2024-04-30,0.0825
"1111111111","todos","station","rain_rate",2024-05-01,0
"1111111111","todos","station","rain_rate",2024-05-02,2.1925
"1111111111","todos","station","rain_rate",2024-05-03,0.0627777777777778
"1111111111","todos","station","rain_rate",2024-05-04,1.66208333333333
"1111111111","todos","station","rain_rate",2024-05-05,3.13784722222222
"1111111111","todos","station","rain_rate",2024-05-06,2.73246527777778
"1111111111","todos","station","rain_rate",2024-05-07,1.96145833333333
"1111111111","todos","station","rain_rate",2024-05-08,0.157307692307692
"1111111111","todos","station","rain_rate",2024-05-09,5.1181746031746
"1111111111","todos","station","rain_rate",2024-05-10,0.00361111111111111
"1111111111","todos","station","rain_rate",2024-05-11,0.0575
"1111111111","todos","station","rain_rate",2024-05-12,0
"1111111111","todos","station","rain_rate",2024-05-13,0.503333333333333
"1111111111","todos","station","rain_rate",2024-05-14,5.13958333333333
"1111111111","todos","station","rain_rate",2024-05-15,0.878194444444444
"1111111111","todos","station","rain_rate",2024-05-16,6.765
"1111111111","todos","station","rain_rate",2024-05-17,0.0189615846338535
"1111111111","todos","station","rain_rate",2024-05-18,0.0939236111111111
"1111111111","todos","station","rain_rate",2024-05-19,4.37482638888889
"1111111111","todos","station","rain_rate",2024-05-20,5.56006944444444
"1111111111","todos","station","rain_rate",2024-05-21,2.35746527777778
"1111111111","todos","station","rain_rate",2024-05-22,0
"1111111111","todos","station","rain_rate",2024-05-23,0
"1111111111","todos","station","rain_rate",2024-05-24,0.605277777777778
"1111111111","todos","station","rain_rate",2024-05-25,0
"1111111111","todos","station","rain_rate",2024-05-26,1.70481209150327
"1111111111","todos","station","rain_rate",2024-05-27,0.359583333333333
"1111111111","todos","station","rain_rate",2024-05-28,0
"1111111111","todos","station","rain_rate",2024-05-29,0.0270833333333333
"1111111111","todos","station","rain_rate",2024-05-30,0.00277777777777778
"1111111111","todos","station","rain_rate",2024-05-31,0
"1111111111","todos","station","rain_rate",2024-06-01,0
"1111111111","todos","station","rain_rate",2024-06-02,0
"1111111111","todos","station","rain_rate",2024-06-03,0.0618055555555556
"1111111111","todos","station","rain_rate",2024-06-04,3.89013888888889
"1111111111","todos","station","rain_rate",2024-06-05,0.316417445482866
"1111111111","todos","station","rain_rate",2024-06-06,8.51305555555555
"1111111111","todos","station","rain_rate",2024-06-07,1.40083333333333
"1111111111","todos","station","rain_rate",2024-06-08,3.06721805750062
"1111111111","todos","station","rain_rate",2024-06-09,0.0843055555555556
"1111111111","todos","station","rain_rate",2024-06-10,0.0222222222222222
"1111111111","todos","station","rain_rate",2024-06-11,1.28638888888889
"1111111111","todos","station","rain_rate",2024-06-12,0.140934343434343
"1111111111","todos","station","rain_rate",2024-06-13,0.326388888888889
"1111111111","todos","station","rain_rate",2024-06-14,0.255694444444444
"1111111111","todos","station","rain_rate",2024-06-15,0.718413950147976
"1111111111","todos","station","rain_rate",2024-06-16,0.316111111111111
"1111111111","todos","station","rain_rate",2024-06-17,0.182777777777778
"1111111111","todos","station","rain_rate",2024-06-18,0
"1111111111","todos","station","rain_rate",2024-06-19,0.242083333333333
"1111111111","todos","station","rain_rate",2024-06-20,3.96861111111111
"1111111111","todos","station","rain_rate",2024-06-21,0.375392878592879
"1111111111","todos","station","rain_rate",2024-06-22,0.229166666666667
"1111111111","todos","station","rain_rate",2024-06-23,0
"1111111111","todos","station","rain_rate",2024-06-24,0
"1111111111","todos","station","rain_rate",2024-06-25,0
"1111111111","todos","station","rain_rate",2024-06-26,1.70074146130566
"1111111111","todos","station","rain_rate",2024-06-27,0.0726388888888889
"1111111111","todos","station","rain_rate",2024-06-28,0
"1111111111","todos","station","rain_rate",2024-06-29,0.0263888888888889
"1111111111","todos","station","rain_rate",2024-06-30,0.82375
"1111111111","todos","station","rain_rate",2024-07-01,2.28708333333333
"1111111111","todos","station","rain_rate",2024-07-02,0
"1111111111","todos","station","rain_rate",2024-07-03,0
"1111111111","todos","station","rain_rate",2024-07-04,0.836805555555556
"1111111111","todos","station","rain_rate",2024-07-05,0.404740933512883
"1111111111","todos","station","rain_rate",2024-07-06,0.0591666666666667
"1111111111","todos","station","rain_rate",2024-07-07,4.33486111111111
"1111111111","todos","station","rain_rate",2024-07-08,0.194722222222222
"1111111111","todos","station","rain_rate",2024-07-09,1.74194444444444
"1111111111","todos","station","rain_rate",2024-07-10,0.740420634920635
"1111111111","todos","station","rain_rate",2024-07-11,0.00694444444444444
"1111111111","todos","station","rain_rate",2024-07-12,1.92676383444636
"1111111111","todos","station","rain_rate",2024-07-13,0.166129032258065
"1111111111","todos","station","rain_rate",2024-07-14,0.00173611111111111
"1111111111","todos","station","rain_rate",2024-07-15,0
"1111111111","todos","station","rain_rate",2024-07-16,0
"1111111111","todos","station","rain_rate",2024-07-17,0
"1111111111","todos","station","rain_rate",2024-07-18,0
"1111111111","todos","station","rain_rate",2024-07-19,0
"1111111111","todos","station","rain_rate",2024-07-20,1.86138888888889
"1111111111","todos","station","rain_rate",2024-07-21,0.389861111111111
"1111111111","todos","station","rain_rate",2024-07-22,1.62847222222222
"1111111111","todos","station","rain_rate",2024-07-23,0.570972222222222
"1111111111","todos","station","rain_rate",2024-07-24,1.12375
"1111111111","todos","station","rain_rate",2024-07-25,0
"1111111111","todos","station","rain_rate",2024-07-26,0
"1111111111","todos","station","rain_rate",2024-07-27,0.382097445038621
"1111111111","todos","station","rain_rate",2024-07-28,0.345694444444444
"1111111111","todos","station","rain_rate",2024-07-29,0
"1111111111","todos","station","rain_rate",2024-07-30,0
"1111111111","todos","station","rain_rate",2024-07-31,1.42361111111111
"1111111111","todos","station","rain_rate",2024-08-01,3.50573766511267
"1111111111","todos","station","rain_rate",2024-08-02,0
"1111111111","todos","station","rain_rate",2024-08-03,0
"1111111111","todos","station","rain_rate",2024-08-04,1.32083333333333
"1111111111","todos","station","rain_rate",2024-08-05,0
"1111111111","todos","station","rain_rate",2024-08-06,0.55
"1111111111","todos","station","rain_rate",2024-08-07,0.282222222222222
"1111111111","todos","station","rain_rate",2024-08-08,0
"1111111111","todos","station","rain_rate",2024-08-09,0.410694444444444
"1111111111","todos","station","rain_rate",2024-08-10,1.66512334887335
"1111111111","todos","station","rain_rate",2024-08-11,0
"1111111111","todos","station","rain_rate",2024-08-12,0
"1111111111","todos","station","rain_rate",2024-08-13,0
"1111111111","todos","station","rain_rate",2024-08-14,0
"1111111111","todos","station","rain_rate",2024-08-15,0.0255208333333333
"1111111111","todos","station","rain_rate",2024-08-16,0
"1111111111","todos","station","rain_rate",2024-08-17,0
"1111111111","todos","station","rain_rate",2024-08-18,0
"1111111111","todos","station","rain_rate",2024-08-19,0.00638888888888889
"1111111111","todos","station","rain_rate",2024-08-20,0.00847222222222222
"1111111111","todos","station","rain_rate",2024-08-21,0
"1111111111","todos","station","rain_rate",2024-08-22,0
"1111111111","todos","station","rain_rate",2024-08-23,0
"1111111111","todos","station","rain_rate",2024-08-24,0
"1111111111","todos","station","rain_rate",2024-08-25,0.3578125
"1111111111","todos","station","rain_rate",2024-08-26,1.8875
"1111111111","todos","station","rain_rate",2024-08-27,0
"1111111111","todos","station","rain_rate",2024-08-28,0
"1111111111","todos","station","rain_rate",2024-08-29,0
"1111111111","todos","station","rain_rate",2024-08-30,0
"1111111111","todos","station","rain_rate",2024-08-31,0.0506944444444444
"1111111111","todos","station","rain_rate",2024-09-01,1.45121527777778
"1111111111","todos","station","rain_rate",2024-09-02,0.699537037037037
"1111111111","todos","station","rain_rate",2024-09-03,0.856280193236715
"1111111111","todos","station","rain_rate",2024-09-04,0
"1111111111","todos","station","rain_rate",2024-09-05,0
"1111111111","todos","station","rain_rate",2024-09-06,1.2125
"1111111111","todos","station","rain_rate",2024-09-07,0.18125
"1111111111","todos","station","rain_rate",2024-09-08,0
"1111111111","todos","station","rain_rate",2024-09-09,0
"1111111111","todos","station","rain_rate",2024-09-10,0.0486111111111111
"1111111111","todos","station","rain_rate",2024-09-11,0
"1111111111","todos","station","rain_rate",2024-09-12,0
"1111111111","todos","station","rain_rate",2024-09-13,0
"1111111111","todos","station","rain_rate",2024-09-14,0.0137152777777778
"1111111111","todos","station","rain_rate",2024-09-15,0.0282986111111111
"1111111111","todos","station","rain_rate",2024-09-16,0.613368055555556
"1111111111","todos","station","rain_rate",2024-09-17,0
"1111111111","todos","station","rain_rate",2024-09-18,0
"1111111111","todos","station","rain_rate",2024-09-19,0.489409722222222
"1111111111","todos","station","rain_rate",2024-09-20,0
"1111111111","todos","station","rain_rate",2024-09-21,0.361631944444444
"1111111111","todos","station","rain_rate",2024-09-22,0.534895833333333
"1111111111","todos","station","rain_rate",2024-09-23,0.215625
"1111111111","todos","station","rain_rate",2024-09-24,0
"1111111111","todos","station","rain_rate",2024-09-25,0.445833333333333
"1111111111","todos","station","rain_rate",2024-09-26,0
"1111111111","todos","station","rain_rate",2024-09-27,0
"1111111111","todos","station","rain_rate",2024-09-28,3.70364583333333
"1111111111","todos","station","rain_rate",2024-09-29,0
"1111111111","todos","station","rain_rate",2024-09-30,0.135416666666667
"1111111111","todos","station","rain_rate",2024-10-01,0.882638888888889
"1111111111","todos","station","rain_rate",2024-10-02,0.152222222222222
"1111111111","todos","station","rain_rate",2024-10-03,1.79027777777778
"1111111111","todos","station","rain_rate",2024-10-04,0.560631536196568
"1111111111","todos","station","rain_rate",2024-10-05,0
"1111111111","todos","station","rain_rate",2024-10-06,0
"1111111111","todos","station","rain_rate",2024-10-07,0.0348611111111111
"1111111111","todos","station","rain_rate",2024-10-08,1.45875
"1111111111","todos","station","rain_rate",2024-10-09,0.150694444444444
"1111111111","todos","station","rain_rate",2024-10-10,0.717638888888889
"1111111111","todos","station","rain_rate",2024-10-11,0
"1111111111","todos","station","rain_rate",2024-10-12,0
"1111111111","todos","station","rain_rate",2024-10-13,0.412361111111111
"1111111111","todos","station","rain_rate",2024-10-14,0.415
"1111111111","todos","station","rain_rate",2024-10-15,0
"1111111111","todos","station","rain_rate",2024-10-16,0.00916666666666667
"1111111111","todos","station","rain_rate",2024-10-17,0
"1111111111","todos","station","rain_rate",2024-10-18,1.46187845303867
"1111111111","todos","station","rain_rate",2024-10-19,0
"1111111111","todos","station","rain_rate",2024-10-20,0.02875
"1111111111","todos","station","rain_rate",2024-10-21,3.03875
"1111111111","todos","station","rain_rate",2024-10-22,0.183055555555556
"1111111111","todos","station","rain_rate",2024-10-23,0.0147222222222222
"1111111111","todos","station","rain_rate",2024-10-24,1.49722222222222
"1111111111","todos","station","rain_rate",2024-10-25,0.017319587628866
"1111111111","todos","station","rain_rate",2024-10-26,2.79138888888889
"1111111111","todos","station","rain_rate",2024-10-27,0.164166666666667
"1111111111","todos","station","rain_rate",2024-10-28,2.76986111111111
"1111111111","todos","station","rain_rate",2024-10-29,1.92111111111111
"1111111111","todos","station","rain_rate",2024-10-30,0.0270833333333333
"1111111111","todos","station","rain_rate",2024-10-31,0.446388888888889
"1111111111","todos","station","rain_rate",2024-11-01,0
"1111111111","todos","station","rain_rate",2024-11-02,1.03444444444444
"1111111111","todos","station","rain_rate",2024-11-03,0.517971014492754
"1111111111","todos","station","rain_rate",2024-11-04,0
"1111111111","todos","station","rain_rate",2024-11-05,0
"1111111111","todos","station","rain_rate",2024-11-06,0.174166666666667
"1111111111","todos","station","rain_rate",2024-11-07,1.05416666666667
"1111111111","todos","station","rain_rate",2024-11-08,0.626248241912799
"1111111111","todos","station","rain_rate",2024-11-09,0.544270833333333
"1111111111","todos","station","rain_rate",2024-11-10,0.0989583333333333
"1111111111","todos","station","rain_rate",2024-11-11,0
"1111111111","todos","station","rain_rate",2024-11-12,0
"1111111111","todos","station","rain_rate",2024-11-13,0.015625
"1111111111","todos","station","rain_rate",2024-11-14,0.534722222222222
"1111111111","todos","station","rain_rate",2024-11-15,0
"1111111111","todos","station","rain_rate",2024-11-16,0
"1111111111","todos","station","rain_rate",2024-11-17,0
"1111111111","todos","station","rain_rate",2024-11-18,3.54432989690722
"1111111111","todos","station","temp_out",2023-03-29,NA
"1111111111","todos","station","temp_out",2023-03-30,25.0364285714286
"1111111111","todos","station","temp_out",2023-03-31,23.6935815147625
"1111111111","todos","station","temp_out",2023-04-01,NA
"1111111111","todos","station","temp_out",2023-04-02,NA
"1111111111","todos","station","temp_out",2023-04-03,NA
"1111111111","todos","station","temp_out",2023-04-04,NA
"1111111111","todos","station","temp_out",2023-04-05,NA
"1111111111","todos","station","temp_out",2023-04-06,NA
"1111111111","todos","station","temp_out",2023-04-07,NA
"1111111111","todos","station","temp_out",2023-04-08,NA
"1111111111","todos","station","temp_out",2023-04-09,NA
"1111111111","todos","station","temp_out",2023-04-10,NA
"1111111111","todos","station","temp_out",2023-04-11,NA
"1111111111","todos","station","temp_out",2023-04-12,NA
"1111111111","todos","station","temp_out",2023-04-13,NA
"1111111111","todos","station","temp_out",2023-04-14,NA
"1111111111","todos","station","temp_out",2023-04-15,NA
"1111111111","todos","station","temp_out",2023-04-16,NA
"1111111111","todos","station","temp_out",2023-04-17,NA
"1111111111","todos","station","temp_out",2023-04-18,27.0782332155477
"1111111111","todos","station","temp_out",2023-04-19,27.4923673485891
"1111111111","todos","station","temp_out",2023-04-20,NA
"1111111111","todos","station","temp_out",2023-04-21,NA
"1111111111","todos","station","temp_out",2023-04-22,NA
"1111111111","todos","station","temp_out",2023-04-23,NA
"1111111111","todos","station","temp_out",2023-04-24,NA
"1111111111","todos","station","temp_out",2023-04-25,NA
"1111111111","todos","station","temp_out",2023-04-26,27.5007692307692
"1111111111","todos","station","temp_out",2023-04-27,25.4621617753628
"1111111111","todos","station","temp_out",2023-04-28,24.4022843082205
"1111111111","todos","station","temp_out",2023-04-29,26.875
"1111111111","todos","station","temp_out",2023-04-30,25.915625
"1111111111","todos","station","temp_out",2023-05-01,26.09609375
"1111111111","todos","station","temp_out",2023-05-02,26.4177083333333
"1111111111","todos","station","temp_out",2023-05-03,26.9598958333333
"1111111111","todos","station","temp_out",2023-05-04,26.665625
"1111111111","todos","station","temp_out",2023-05-05,26.9877604166667
"1111111111","todos","station","temp_out",2023-05-06,24.8828125
"1111111111","todos","station","temp_out",2023-05-07,25.9684895833333
"1111111111","todos","station","temp_out",2023-05-08,24.434375
"1111111111","todos","station","temp_out",2023-05-09,23.559375
"1111111111","todos","station","temp_out",2023-05-10,25.83125
"1111111111","todos","station","temp_out",2023-05-11,26.1758591619762
"1111111111","todos","station","temp_out",2023-05-12,25.8123263888889
"1111111111","todos","station","temp_out",2023-05-13,25.9384548611111
"1111111111","todos","station","temp_out",2023-05-14,26.3888888888889
"1111111111","todos","station","temp_out",2023-05-15,24.8096354166667
"1111111111","todos","station","temp_out",2023-05-16,24.7550347222222
"1111111111","todos","station","temp_out",2023-05-17,27.2611979166667
"1111111111","todos","station","temp_out",2023-05-18,27.5364583333333
"1111111111","todos","station","temp_out",2023-05-19,26.9576600776465
"1111111111","todos","station","temp_out",2023-05-20,27.1082175925926
"1111111111","todos","station","temp_out",2023-05-21,27.0433519271861
"1111111111","todos","station","temp_out",2023-05-22,28.1237389693335
"1111111111","todos","station","temp_out",2023-05-23,27.4401346618357
"1111111111","todos","station","temp_out",2023-05-24,25.0746750524109
"1111111111","todos","station","temp_out",2023-05-25,26.2698611111111
"1111111111","todos","station","temp_out",2023-05-26,26.9710416666667
"1111111111","todos","station","temp_out",2023-05-27,26.1386111111111
"1111111111","todos","station","temp_out",2023-05-28,26.1016666666667
"1111111111","todos","station","temp_out",2023-05-29,26.8394444444444
"1111111111","todos","station","temp_out",2023-05-30,27.3727777777778
"1111111111","todos","station","temp_out",2023-05-31,26.5272916666667
"1111111111","todos","station","temp_out",2023-06-01,25.4839583333333
"1111111111","todos","station","temp_out",2023-06-02,24.8190972222222
"1111111111","todos","station","temp_out",2023-06-03,25.7254166666667
"1111111111","todos","station","temp_out",2023-06-04,26.0849305555556
"1111111111","todos","station","temp_out",2023-06-05,25.7310416666667
"1111111111","todos","station","temp_out",2023-06-06,24.8382638888889
"1111111111","todos","station","temp_out",2023-06-07,24.9654166666667
"1111111111","todos","station","temp_out",2023-06-08,25.7358305249119
"1111111111","todos","station","temp_out",2023-06-09,26.7549888740941
"1111111111","todos","station","temp_out",2023-06-10,25.8534027777778
"1111111111","todos","station","temp_out",2023-06-11,26.0619444444444
"1111111111","todos","station","temp_out",2023-06-12,25.9390277777778
"1111111111","todos","station","temp_out",2023-06-13,24.9629456650111
"1111111111","todos","station","temp_out",2023-06-14,22.6170298313878
"1111111111","todos","station","temp_out",2023-06-15,17.6939562574706
"1111111111","todos","station","temp_out",2023-06-16,19.9049076880511
"1111111111","todos","station","temp_out",2023-06-17,22.135625
"1111111111","todos","station","temp_out",2023-06-18,24.8219444444444
"1111111111","todos","station","temp_out",2023-06-19,24.8633333333333
"1111111111","todos","station","temp_out",2023-06-20,26.0488194444444
"1111111111","todos","station","temp_out",2023-06-21,25.6790277777778
"1111111111","todos","station","temp_out",2023-06-22,25.8736018216857
"1111111111","todos","station","temp_out",2023-06-23,26.3388853251986
"1111111111","todos","station","temp_out",2023-06-24,26.9393055555556
"1111111111","todos","station","temp_out",2023-06-25,25.9584722222222
"1111111111","todos","station","temp_out",2023-06-26,25.475
"1111111111","todos","station","temp_out",2023-06-27,26.1965277777778
"1111111111","todos","station","temp_out",2023-06-28,26.16625
"1111111111","todos","station","temp_out",2023-06-29,25.286407350025
"1111111111","todos","station","temp_out",2023-06-30,24.4366325700437
"1111111111","todos","station","temp_out",2023-07-01,25.6447222222222
"1111111111","todos","station","temp_out",2023-07-02,26.3004166666667
"1111111111","todos","station","temp_out",2023-07-03,26.0934722222222
"1111111111","todos","station","temp_out",2023-07-04,26.2155555555556
"1111111111","todos","station","temp_out",2023-07-05,26.5604166666667
"1111111111","todos","station","temp_out",2023-07-06,25.2937757831231
"1111111111","todos","station","temp_out",2023-07-07,27.1133210561303
"1111111111","todos","station","temp_out",2023-07-08,26.6908333333333
"1111111111","todos","station","temp_out",2023-07-09,26.4454166666667
"1111111111","todos","station","temp_out",2023-07-10,26.8809722222222
"1111111111","todos","station","temp_out",2023-07-11,26.3754166666667
"1111111111","todos","station","temp_out",2023-07-12,26.1829166666667
"1111111111","todos","station","temp_out",2023-07-13,26.2778793871613
"1111111111","todos","station","temp_out",2023-07-14,24.900078165976
"1111111111","todos","station","temp_out",2023-07-15,24.2386111111111
"1111111111","todos","station","temp_out",2023-07-16,25.2555555555556
"1111111111","todos","station","temp_out",2023-07-17,25.5005555555556
"1111111111","todos","station","temp_out",2023-07-18,26.09375
"1111111111","todos","station","temp_out",2023-07-19,24.4375
"1111111111","todos","station","temp_out",2023-07-20,24.2652932519957
"1111111111","todos","station","temp_out",2023-07-21,25.6050973303708
"1111111111","todos","station","temp_out",2023-07-22,26.4902777777778
"1111111111","todos","station","temp_out",2023-07-23,26.6634722222222
"1111111111","todos","station","temp_out",2023-07-24,25.3615277777778
"1111111111","todos","station","temp_out",2023-07-25,25.73125
"1111111111","todos","station","temp_out",2023-07-26,27.0655555555556
"1111111111","todos","station","temp_out",2023-07-27,27.6476388888889
"1111111111","todos","station","temp_out",2023-07-28,26.7434722222222
"1111111111","todos","station","temp_out",2023-07-29,26.2904166666667
"1111111111","todos","station","temp_out",2023-07-30,25.4380555555556
"1111111111","todos","station","temp_out",2023-07-31,26.7588250014098
"1111111111","todos","station","temp_out",2023-08-01,23.5925941348268
"1111111111","todos","station","temp_out",2023-08-02,24.8122222222222
"1111111111","todos","station","temp_out",2023-08-03,26.2627777777778
"1111111111","todos","station","temp_out",2023-08-04,25.9608333333333
"1111111111","todos","station","temp_out",2023-08-05,25.7029166666667
